"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 서초구 서초동","1446-11","1446","0011","현대슈퍼빌","214.92","202301","16","330,000","24","2003","서초중앙로 15","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1338","1338","0000","현대이에스에이아파트","163.95","202301","17","180,000","11","2002","효령로77길 20","20230117","중개거래","서울 서초구"
"서울특별시 서초구 우면동","57","0057","0000","대림","130.89","202301","10","158,000","6","1995","바우뫼로7길 51","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 잠원동","53-15","0053","0015","강변","66.29","202301","26","135,000","1","1987","잠원로 166-17","","중개거래","서울 서초구"
"서울특별시 서초구 잠원동","61-2","0061","0002","신반포19","81.01","202301","16","183,500","1","1982","잠원로8길 20","","중개거래","서울 서초구"
"서울특별시 서초구 잠원동","63-2","0063","0002","신반포청구","84.86","202301","12","199,000","12","1998","신반포로33길 66","","중개거래","서울 서초구"
"서울특별시 서초구 잠원동","71-12","0071","0012","킴스빌리지","30.18","202301","10","85,000","8","1996","잠원로3길 6","","중개거래","서울 서초구"
"서울특별시 서초구 잠원동","56-3","0056","0003","한신","84.52","202301","11","204,000","4","1992","잠원로 150","","중개거래","서울 서초구"
"서울특별시 서초구 잠원동","71-11","0071","0011","한신타워","59.81","202301","20","143,000","16","1996","잠원로3길 8","","중개거래","서울 서초구"
"서울특별시 성동구 금호동1가","633","0633","0000","벽산","59.9","202301","20","84,000","14","2001","금호로 100","","중개거래","서울 성동구"
"서울특별시 성동구 금호동1가","280","0280","0000","이편한세상금호파크힐스","84.982","202301","18","147,000","21","2019","금호로 140","","중개거래","서울 성동구"
"서울특별시 성동구 금호동1가","280","0280","0000","이편한세상금호파크힐스","59.983","202301","28","114,500","3","2019","금호로 140","","중개거래","서울 성동구"
"서울특별시 성동구 금호동2가","1215","1215","0000","금호자이1차","59.99","202301","25","99,500","14","2012","금호로 117","","중개거래","서울 성동구"
"서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.98","202301","9","110,000","13","2016","금호로 173","","중개거래","서울 성동구"
"서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.98","202301","18","111,000","5","2016","금호로 173","","중개거래","서울 성동구"
"서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.97","202301","7","87,000","9","1994","동호로 100","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","800","0800","0000","대우","84.71","202301","31","90,000","8","2001","독서당로 272","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.87","202301","14","186,000","17","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","818","0818","0000","현대","59.91","202301","3","67,000","14","1998","살곶이길 50","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","818","0818","0000","현대","59.91","202301","7","68,000","25","1998","살곶이길 50","","중개거래","서울 성동구"
"서울특별시 성동구 성수동1가","676-5","0676","0005","서울숲성수현대","84.73","202301","2","101,000","13","1990","서울숲길 25","","중개거래","서울 성동구"
"서울특별시 성동구 성수동1가","706","0706","0000","쌍용","84.78","202301","4","116,500","12","1997","상원길 63","","중개거래","서울 성동구"
"서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","81.567","202301","13","127,000","9","2003","성수일로8길 47","","중개거래","서울 성동구"
"서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","84.686","202301","21","115,000","2","2003","성수일로8길 47","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","428","0428","0000","극동","84.74","202301","26","110,000","11","1986","독서당로 191","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.25","202301","9","133,000","18","2012","매봉길 15","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","250","0250","0000","삼성","84.822","202301","14","125,000","9","1999","독서당로 218","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.91","202301","14","135,000","10","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.91","202301","16","124,000","8","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.51","202301","17","150,000","9","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.91","202301","18","124,000","6","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.3","202301","18","154,000","15","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.3","202301","18","154,000","15","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.91","202301","19","124,000","6","2016","매봉길 50","20230130","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.51","202301","20","160,000","3","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.91","202301","21","124,000","1","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.78","202301","27","135,000","9","2016","매봉길 50","","중개거래","서울 성동구"
"서울특별시 성동구 옥수동","100","0100","0000","옥수하이츠","84.86","202301","21","152,000","10","1998","한림말길 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202301","28","73,000","9","1996","무학봉길 49","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202301","11","155,000","21","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.94","202301","17","108,000","15","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1064","1064","0000","왕십리지웰","84.957","202301","12","82,500","11","2009","무학봉길 76","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.96","202301","22","93,000","19","2015","무학로 33","","직거래","-"
"서울특별시 성동구 하왕십리동","1050","1050","0000","한진해모로","112.26","202301","19","95,000","15","2001","왕십리로31길 20","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.96","202301","9","83,000","6","2000","행당로 79","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.97","202301","11","129,000","14","2003","고산자로 164","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","108.82","202301","17","215,000","12","2018","고산자로2길 65","","중개거래","서울 광진구, 서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202301","14","118,000","14","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.71","202301","27","111,000","15","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.62","202301","30","108,800","10","2000","행당로 82","","중개거래","서울 성동구"
"서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","59.99","202301","19","50,000","1","2003","길음로9길 40","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","59.99","202301","26","63,000","8","2003","길음로9길 40","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","84.64","202301","4","79,500","11","2005","길음로 118","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","114.88","202301","27","100,000","8","2005","길음로 118","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1283","1283","0000","길음뉴타운6단지(래미안)","59.373","202301","9","66,700","5","2007","길음로 16","","중개거래","서울 성북구, 서울 중구"
"서울특별시 성북구 길음동","1283","1283","0000","길음뉴타운6단지(래미안)","59.373","202301","13","71,000","2","2007","길음로 16","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1283","1283","0000","길음뉴타운6단지(래미안)","84.049","202301","14","92,500","11","2007","길음로 16","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 성북구 길음동","1284","1284","0000","길음뉴타운8단지(래미안)","59.99","202301","20","78,000","5","2010","길음로 33","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","1278","1278","0000","길음동동부센트레빌(1278-0)","84.844","202301","28","68,500","1","2003","숭인로2길 61","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","498","0498","0000","래미안길음센터피스","59.97","202301","19","85,000","6","2019","숭인로 50","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","498","0498","0000","래미안길음센터피스","59.69","202301","20","85,000","10","2019","숭인로 50","","중개거래","서울 성북구"
"서울특별시 성북구 길음동","498","0498","0000","래미안길음센터피스","59.9","202301","27","86,000","28","2019","숭인로 50","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 성북구 돈암동","643","0643","0000","길음역금호어울림센터힐","84.8","202301","31","79,500","15","2014","동소문로34길 73","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 성북구 돈암동","524","0524","0000","일신건영휴먼빌아파트","84.98","202301","20","79,700","18","2005","아리랑로 89","","중개거래","서울 성북구"
"서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","132.96","202301","5","85,000","5","1998","성북로4길 52","","중개거래","서울 성북구"
"서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","132.96","202301","7","83,000","17","1998","성북로4길 52","","중개거래","서울 성북구"
"서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","59.58","202301","15","51,000","12","1998","성북로4길 52","","중개거래","서울 성북구"
"서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","59.58","202301","20","50,000","4","1998","성북로4길 52","","중개거래","서울 성북구"
"서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","84.87","202301","27","73,000","20","1998","성북로4길 52","","중개거래","서울 성북구"
"서울특별시 성북구 동소문동5가","15","0015","0000","성신여대역솔하임","15.424","202301","4","23,000","19","2018","보문로40길 11","","중개거래","서울 성북구"
"서울특별시 성북구 삼선동2가","420","0420","0000","삼선현대힐스테이트","114.86","202301","14","90,000","11","2009","낙산길 243-15","","중개거래","서울 성북구"
"서울특별시 성북구 석관동","10","0010","0000","두산","54.55","202301","9","48,000","14","1998","화랑로48길 16","","직거래","-"
"서울특별시 성북구 석관동","10","0010","0000","두산","59.97","202301","17","59,000","4","1998","화랑로48길 16","","중개거래","서울 성북구"
"서울특별시 성북구 석관동","410","0410","0000","래미안아트리치","59.98","202301","6","73,800","8","2019","돌곶이로8길 22","","중개거래","서울 동대문구"
"서울특별시 성북구 석관동","410","0410","0000","래미안아트리치","59.96","202301","12","71,500","15","2019","돌곶이로8길 22","","중개거래","서울 동대문구, 서울 성북구"
"서울특별시 성북구 석관동","410","0410","0000","래미안아트리치","59.96","202301","18","72,000","9","2019","돌곶이로8길 22","","중개거래","서울 성북구"
"서울특별시 성북구 석관동","408","0408","0000","신동아파밀리에","84.83","202301","19","65,000","2","2011","화랑로 210-26","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","323","0323","0000","꿈의숲아이파크","111.83","202301","28","135,000","6","2022","돌곶이로40길 46","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","62,150","4","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","61,800","4","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","62,450","5","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","62,100","5","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","63,050","6","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","62,650","6","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","63,050","7","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","62,650","7","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","63,350","8","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","62,950","8","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","63,350","9","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","62,950","9","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","49.63","202301","13","61,750","10","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","47.92","202301","13","59,650","10","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","42.76","202301","13","54,800","11","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","40.99","202301","13","52,550","11","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","61,550","2","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","61,200","2","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","55.15","202301","13","61,850","3","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","65-239","0065","0239","라인캐슬","54.83","202301","13","61,550","3","2022","화랑로 213","","직거래","-"
"서울특별시 성북구 장위동","173-114","0173","0114","래미안장위퍼스트하이","84.94","202301","9","85,000","25","2020","한천로 713","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","173-114","0173","0114","래미안장위퍼스트하이","84.94","202301","20","89,500","19","2020","한천로 713","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","173-114","0173","0114","래미안장위퍼스트하이","84.98","202301","28","88,600","5","2020","한천로 713","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","322","0322","0000","래미안포레카운티","84.97","202301","14","83,500","24","2021","장월로 160","","중개거래","서울 성북구"
"서울특별시 성북구 장위동","322","0322","0000","래미안포레카운티","84.97","202301","16","70,000","25","2021","장월로 160","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12","202301","9","19,300","8","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","14.91","202301","11","25,100","10","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","11.79","202301","12","19,300","6","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.33","202301","12","19,300","7","2022","정릉로 262","20230116","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","11.79","202301","12","19,300","7","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.33","202301","16","19,300","7","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.33","202301","23","19,300","7","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.33","202301","23","19,300","6","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.33","202301","25","19,300","6","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12.85","202301","25","19,300","8","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12","202301","27","19,300","10","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","150-27","0150","0027","갤럭시더정릉","12","202301","31","19,300","7","2022","정릉로 262","","직거래","-"
"서울특별시 성북구 정릉동","1018","1018","0000","길음뉴타운데시앙","59.42","202301","20","52,000","12","1999","서경로 28","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","1018","1018","0000","길음뉴타운데시앙","59.42","202301","23","51,500","6","1999","서경로2길 48","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","1018","1018","0000","길음뉴타운데시앙","114.76","202301","31","65,000","8","1999","서경로 28","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","1035","1035","0000","정릉2차e-편한세상","59.37","202301","16","69,000","2","2009","북악산로 851","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","1035","1035","0000","정릉2차e-편한세상","84.09","202301","17","85,000","7","2009","북악산로 851","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","1014","1014","0000","정릉스카이쌍용아파트","59.9","202301","17","60,000","15","1999","북악산로 828","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","210","0210","0000","정릉푸른마을동아","59.4","202301","18","51,800","10","2003","서경로 31","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","59.88","202301","5","49,000","12","2005","솔샘로 120","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","114.75","202301","6","70,000","8","2005","솔샘로25길 28","","직거래","-"
"서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","59.88","202301","14","45,000","3","2005","솔샘로 120","","중개거래","서울 성북구"
"서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","84.09","202301","25","60,000","5","2005","솔샘로25길 28","","직거래","-"
"서울특별시 성북구 종암동","80","0080","0000","삼성래미안","59.99","202301","10","65,500","6","2004","종암로25길 30","","중개거래","서울 동대문구, 서울 성북구"
"서울특별시 성북구 종암동","80","0080","0000","삼성래미안","59.99","202301","10","62,900","2","2004","종암로25길 30","","중개거래","서울 성북구"
"서울특별시 성북구 종암동","130","0130","0000","아이파크종암동1차","84.98","202301","25","85,000","17","2004","종암로21길 127","","중개거래","서울 성북구"
"서울특별시 성북구 종암동","135","0135","0000","종암2차SKVIEW","59.98","202301","7","68,000","20","2010","종암로24길 35","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","229","0229","0000","길음서희스타힐스","84.54","202301","28","70,000","4","2011","동소문로 284","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","228","0228","0000","꿈의숲푸르지오","59.65","202301","20","60,000","13","2010","오패산로16가길 40","20230210","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","228","0228","0000","꿈의숲푸르지오","84.73","202301","30","80,000","10","2010","오패산로16가길 40","","중개거래","인천 연수구"
"서울특별시 성북구 하월곡동","225","0225","0000","래미안월곡","84.589","202301","16","95,400","17","2006","오패산로 90","","직거래","-"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","59.855","202301","17","58,500","18","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","59.855","202301","18","59,500","12","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","84.647","202301","18","66,800","7","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","59.855","202301","20","58,000","1","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","84.843","202301","28","70,500","3","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","59.855","202301","28","61,600","19","2003","오패산로 46","","중개거래","서울 성북구"
"서울특별시 성북구 하월곡동","222","0222","0000","월곡두산위브","59.855","202301","31","57,000","13","2003","오패산로 46","","중개거래","서울 마포구, 서울 성북구"
"서울특별시 송파구 가락동","140","0140","0000","가락(1차)쌍용아파트","59.92","202301","7","92,000","12","1997","동남로 193","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","95-1","0095","0001","가락금호아파트","85","202301","6","106,500","9","1997","송파대로32길 15","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","95-1","0095","0001","가락금호아파트","85","202301","14","112,500","7","1997","송파대로32길 15","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","95-1","0095","0001","가락금호아파트","59.66","202301","20","95,000","10","1997","송파대로32길 15","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","8","0008","0000","가락스타클래스","115.94","202301","14","103,000","17","2007","오금로 306","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","21-6","0021","0006","가락쌍용(2차)","59.88","202301","14","88,000","23","1999","송이로15길 31","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","202301","2","70,500","4","1986","송파대로32길 8","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","202301","5","75,500","8","1986","송파대로32길 8","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","202301","17","79,500","10","1986","송파대로32길 8","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","58.46","202301","27","105,000","9","1986","송파대로32길 8","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.12","202301","3","95,000","17","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","4","153,000","1","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","4","141,000","15","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","5","163,000","2","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202301","7","93,000","16","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","8","146,000","5","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","11","144,000","18","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","12","178,000","7","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202301","12","170,000","12","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","13","180,000","23","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202301","14","180,000","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202301","14","180,000","19","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","14","171,500","10","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.96","202301","14","158,000","2","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202301","14","175,000","7","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","16","143,500","14","2018","송파대로 345","","중개거래","서울 광진구, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","16","148,000","5","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202301","18","92,000","5","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202301","19","147,000","6","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.96","202301","20","165,000","6","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.96","202301","20","165,000","6","2018","송파대로 345","20230208","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","25","175,500","15","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.95","202301","28","175,000","19","2018","송파대로 345","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202301","29","185,000","26","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","171","0171","0000","현진타워","31.68","202301","31","28,000","7","2015","오금로44가길 13","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.93","202301","5","109,000","9","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","113.18","202301","12","145,000","25","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.74","202301","13","76,000","14","1997","양산로4길 16","","중개거래","서울 송파구"
"서울특별시 송파구 마천동","582","0582","0000","송파파크데일1단지","59.91","202301","19","72,000","8","2011","성내천로37길 37","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","72-3","0072","0003","건영1","84.39","202301","19","112,500","10","1996","새말로8길 12","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","19","0019","0000","문정대우푸르지오2차","59.3","202301","7","79,300","8","2001","송이로32길 37","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","150.58","202301","6","177,000","11","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202301","11","171,000","15","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202301","17","152,000","1","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202301","26","190,000","4","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202301","28","200,000","13","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9342","202301","11","125,000","12","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","217","0217","0000","대림","84.915","202301","28","128,000","6","1985","양재대로 1109","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202301","29","170,000","10","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","100.31","202301","29","182,000","3","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202301","10","185,000","2","1988","양재대로 1218","","중개거래","서울 송파구"
